round,Step,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6
1,0,29.67304765,-15.02719174,9.745373416,-1.741218739e-06,5.399847218,5.087865181e-08,30.00603105,-23.43625487,-6.999869282,-3.074766548e-05,29.69092943,-0.0002197314252
1,1,29.66095438,-15.02719174,9.745373416,-1.741218739e-06,5.399847225,5.087865181e-08,29.99380224,-23.43625487,-6.999869282,-3.074766548e-05,29.69092942,-0.0002197314252
1,2,29.62494259,-15.02719174,9.745373416,-1.741218739e-06,5.399847245,5.087865181e-08,29.95738681,-23.43625485,-6.999869282,-3.074766548e-05,29.6909294,-0.0002197314252
1,3,29.56541425,-15.02719174,9.745373416,-1.741218739e-06,5.39984728,5.087865181e-08,29.89719126,-23.43625482,-6.999869282,-3.074766548e-05,29.69092936,-0.0002197314252
1,4,29.48277137,-15.02719174,9.745373416,-1.741218739e-06,5.399847328,5.087865181e-08,29.81362208,-23.43625478,-6.999869282,-3.074766548e-05,29.69092932,-0.0002197314252
1,5,29.37741592,-15.02719174,9.745373416,-1.741218739e-06,5.399847389,5.087865181e-08,29.70708578,-23.43625473,-6.999869282,-3.074766548e-05,29.69092925,-0.0002197314252
1,6,29.24974992,-15.02719174,9.745373416,-1.741218739e-06,5.399847463,5.087865181e-08,29.57798885,-23.43625468,-6.999869282,-3.074766548e-05,29.69092918,-0.0002197314252
1,7,29.10017534,-15.02719174,9.745373416,-1.741218739e-06,5.399847549,5.087865181e-08,29.42673778,-23.43625461,-6.999869282,-3.074766548e-05,29.69092909,-0.0002197314252
1,8,28.92909419,-15.02719174,9.745373416,-1.741218739e-06,5.399847648,5.087865181e-08,29.25373909,-23.43625453,-6.999869282,-3.074766548e-05,29.690929,-0.0002197314252
1,9,28.73690844,-15.02719174,9.745373416,-1.741218739e-06,5.399847759,5.087865181e-08,29.05939925,-23.43625444,-6.999869282,-3.074766548e-05,29.69092888,-0.0002197314252
1,10,28.5240201,-15.02719174,9.745373416,-1.741218739e-06,5.399847882,5.087865181e-08,28.84412479,-23.43625434,-6.999869282,-3.074766548e-05,29.69092876,-0.0002197314252
1,11,28.29083116,-15.02719174,9.745373416,-1.741218739e-06,5.399848017,5.087865181e-08,28.60832218,-23.43625423,-6.999869282,-3.074766548e-05,29.69092863,-0.0002197314252
1,12,28.03774361,-15.02719174,9.745373416,-1.741218739e-06,5.399848164,5.087865181e-08,28.35239792,-23.43625411,-6.999869282,-3.074766548e-05,29.69092848,-0.0002197314252
1,13,27.76515944,-15.02719174,9.745373416,-1.741218739e-06,5.399848321,5.087865181e-08,28.07675853,-23.43625399,-6.999869282,-3.074766548e-05,29.69092832,-0.0002197314252
1,14,27.47348064,-15.02719174,9.745373416,-1.741218739e-06,5.39984849,5.087865181e-08,27.78181049,-23.43625385,-6.999869282,-3.074766548e-05,29.69092815,-0.0002197314252
1,15,27.1631092,-15.02719174,9.745373416,-1.741218739e-06,5.39984867,5.087865181e-08,27.4679603,-23.43625371,-6.999869282,-3.074766548e-05,29.69092797,-0.0002197314252
1,16,26.83444713,-15.02719174,9.745373416,-1.741218739e-06,5.39984886,5.087865181e-08,27.13561446,-23.43625356,-6.999869282,-3.074766548e-05,29.69092778,-0.0002197314252
1,17,26.4878964,-15.02719174,9.745373416,-1.741218739e-06,5.39984906,5.087865181e-08,26.78517946,-23.4362534,-6.999869282,-3.074766548e-05,29.69092758,-0.0002197314252
1,18,26.12385902,-15.02719174,9.745373416,-1.741218739e-06,5.399849271,5.087865181e-08,26.41706181,-23.43625323,-6.999869282,-3.074766548e-05,29.69092737,-0.0002197314252
1,19,25.74273697,-15.02719174,9.745373416,-1.741218739e-06,5.399849491,5.087865181e-08,26.03166801,-23.43625305,-6.999869282,-3.074766548e-05,29.69092715,-0.0002197314252
1,20,25.34493224,-15.02719174,9.745373416,-1.741218739e-06,5.399849722,5.087865181e-08,25.62940454,-23.43625287,-6.999869282,-3.074766548e-05,29.69092692,-0.0002197314252
1,21,24.93084683,-15.02719174,9.745373416,-1.741218739e-06,5.399849961,5.087865181e-08,25.21067791,-23.43625268,-6.999869282,-3.074766548e-05,29.69092668,-0.0002197314252
1,22,24.50088274,-15.02719174,9.745373416,-1.741218739e-06,5.39985021,5.087865181e-08,24.77589462,-23.43625248,-6.999869282,-3.074766548e-05,29.69092643,-0.0002197314252
1,23,24.05544194,-15.02719174,9.745373416,-1.741218739e-06,5.399850468,5.087865181e-08,24.32546116,-23.43625227,-6.999869282,-3.074766548e-05,29.69092618,-0.0002197314252
1,24,23.59492645,-15.02719174,9.745373416,-1.741218739e-06,5.399850734,5.087865181e-08,23.85978404,-23.43625206,-6.999869282,-3.074766548e-05,29.69092591,-0.0002197314252
1,25,23.11973823,-15.02719174,9.745373416,-1.741218739e-06,5.399851009,5.087865181e-08,23.37926974,-23.43625184,-6.999869282,-3.074766548e-05,29.69092563,-0.0002197314252
1,26,22.6302793,-15.02719174,9.745373416,-1.741218739e-06,5.399851292,5.087865181e-08,22.88432477,-23.43625161,-6.999869282,-3.074766548e-05,29.69092535,-0.0002197314252
1,27,22.12695164,-15.02719174,9.745373416,-1.741218739e-06,5.399851583,5.087865181e-08,22.37535563,-23.43625138,-6.999869282,-3.074766548e-05,29.69092506,-0.0002197314252
1,28,21.61015724,-15.02719174,9.745373416,-1.741218739e-06,5.399851882,5.087865181e-08,21.85276881,-23.43625114,-6.999869282,-3.074766548e-05,29.69092476,-0.0002197314252
1,29,21.08029809,-15.02719174,9.745373416,-1.741218739e-06,5.399852189,5.087865181e-08,21.31697081,-23.43625089,-6.999869282,-3.074766548e-05,29.69092445,-0.0002197314252
1,30,20.5377762,-15.02719174,9.745373416,-1.741218739e-06,5.399852503,5.087865181e-08,20.76836813,-23.43625064,-6.999869282,-3.074766548e-05,29.69092414,-0.0002197314252
1,31,19.98299354,-15.02719174,9.745373416,-1.741218739e-06,5.399852823,5.087865181e-08,20.20736727,-23.43625039,-6.999869282,-3.074766548e-05,29.69092382,-0.0002197314252
1,32,19.41635212,-15.02719174,9.745373416,-1.741218739e-06,5.399853151,5.087865181e-08,19.63437472,-23.43625012,-6.999869282,-3.074766548e-05,29.69092349,-0.0002197314252
1,33,18.83825392,-15.02719174,9.745373416,-1.741218739e-06,5.399853486,5.087865181e-08,19.04979698,-23.43624986,-6.999869282,-3.074766548e-05,29.69092316,-0.0002197314252
1,34,18.24910093,-15.02719174,9.745373416,-1.741218739e-06,5.399853827,5.087865181e-08,18.45404055,-23.43624958,-6.999869282,-3.074766548e-05,29.69092282,-0.0002197314252
1,35,17.64929515,-15.02719174,9.745373416,-1.741218739e-06,5.399854174,5.087865181e-08,17.84751194,-23.43624931,-6.999869282,-3.074766548e-05,29.69092247,-0.0002197314252
1,36,17.03923858,-15.02719174,9.745373416,-1.741218739e-06,5.399854526,5.087865181e-08,17.23061762,-23.43624902,-6.999869282,-3.074766548e-05,29.69092212,-0.0002197314252
1,37,16.41933319,-15.02719174,9.745373416,-1.741218739e-06,5.399854885,5.087865181e-08,16.60376411,-23.43624874,-6.999869282,-3.074766548e-05,29.69092176,-0.0002197314252
1,38,15.789981,-15.02719174,9.745373416,-1.741218739e-06,5.399855249,5.087865181e-08,15.9673579,-23.43624845,-6.999869282,-3.074766548e-05,29.69092139,-0.0002197314252
1,39,15.15158397,-15.02719174,9.745373416,-1.741218739e-06,5.399855618,5.087865181e-08,15.32180549,-23.43624815,-6.999869282,-3.074766548e-05,29.69092103,-0.0002197314252
1,40,14.50454412,-15.02719174,9.745373416,-1.741218739e-06,5.399855993,5.087865181e-08,14.66751338,-23.43624785,-6.999869282,-3.074766548e-05,29.69092065,-0.0002197314252
1,41,13.84926343,-15.02719174,9.745373416,-1.741218739e-06,5.399856372,5.087865181e-08,14.00488806,-23.43624755,-6.999869282,-3.074766548e-05,29.69092027,-0.0002197314252
1,42,13.18614389,-15.02719174,9.745373416,-1.741218739e-06,5.399856755,5.087865181e-08,13.33433603,-23.43624724,-6.999869282,-3.074766548e-05,29.69091989,-0.0002197314252
1,43,12.51558749,-15.02719174,9.745373416,-1.741218739e-06,5.399857143,5.087865181e-08,12.6562638,-23.43624693,-6.999869282,-3.074766548e-05,29.6909195,-0.0002197314252
1,44,11.83799624,-15.02719174,9.745373416,-1.741218739e-06,5.399857535,5.087865181e-08,11.97107785,-23.43624662,-6.999869282,-3.074766548e-05,29.69091911,-0.0002197314252
1,45,11.51213118,-15.02524299,9.743052296,-3.780466071e-05,5.399622522,-2.911524656e-05,11.64670682,-23.41427295,-6.987282109,0.0001009127965,29.69008181,-0.0002488975546
