round,Step,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6
1,0,29.67412267,-15.02704084,9.745222754,-1.741218739e-06,5.39957256,5.087865181e-08,30.01282884,-23.43603515,-6.999560291,-3.074766548e-05,29.69089509,-0.0006042529096
1,1,29.66202934,-15.02704083,9.745222757,-1.741218739e-06,5.399572567,5.087865181e-08,30.00059521,-23.43603515,-6.999560298,-3.075457518e-05,29.69089509,-0.0006042529096
1,2,29.62601738,-15.02704082,9.745222767,-1.741218739e-06,5.399572587,5.087865181e-08,29.96416543,-23.43603515,-6.999560319,-3.077515115e-05,29.69089509,-0.0006042529096
1,3,29.56648876,-15.0270408,9.745222784,-1.741218739e-06,5.399572622,5.087865181e-08,29.90394615,-23.43603515,-6.999560354,-3.08091637e-05,29.69089509,-0.0006042529096
1,4,29.48384548,-15.02704078,9.745222807,-1.741218739e-06,5.39957267,5.087865181e-08,29.82034403,-23.43603515,-6.999560402,-3.085638314e-05,29.69089509,-0.0006042529096
1,5,29.37848954,-15.02704074,9.745222837,-1.741218739e-06,5.399572731,5.087865181e-08,29.71376573,-23.43603515,-6.999560462,-3.091657981e-05,29.69089509,-0.0006042529096
1,6,29.25082293,-15.0270407,9.745222873,-1.741218739e-06,5.399572804,5.087865181e-08,29.58461791,-23.43603515,-6.999560536,-3.098952399e-05,29.69089509,-0.0006042529096
1,7,29.10124764,-15.02704066,9.745222915,-1.741218739e-06,5.399572891,5.087865181e-08,29.43330723,-23.43603515,-6.999560623,-3.107498603e-05,29.69089509,-0.0006042529096
1,8,28.93016567,-15.0270406,9.745222963,-1.741218739e-06,5.39957299,5.087865181e-08,29.26024034,-23.43603515,-6.999560722,-3.117273622e-05,29.69089509,-0.0006042529096
1,9,28.73797902,-15.02704054,9.745223018,-1.741218739e-06,5.399573101,5.087865181e-08,29.06582391,-23.43603515,-6.999560833,-3.128254488e-05,29.69089509,-0.0006042529096
1,10,28.52508966,-15.02704047,9.745223078,-1.741218739e-06,5.399573224,5.087865181e-08,28.85046458,-23.43603515,-6.999560956,-3.140418233e-05,29.69089509,-0.0006042529096
1,11,28.29189961,-15.0270404,9.745223143,-1.741218739e-06,5.399573359,5.087865181e-08,28.61456903,-23.43603515,-6.999561091,-3.153741889e-05,29.69089509,-0.0006042529096
1,12,28.03881086,-15.02704032,9.745223215,-1.741218739e-06,5.399573506,5.087865181e-08,28.3585439,-23.43603515,-6.999561238,-3.168202486e-05,29.69089509,-0.0006042529096
1,13,27.76622539,-15.02704023,9.745223292,-1.741218739e-06,5.399573663,5.087865181e-08,28.08279585,-23.43603515,-6.999561395,-3.183777056e-05,29.69089509,-0.0006042529096
1,14,27.47454521,-15.02704014,9.745223374,-1.741218739e-06,5.399573832,5.087865181e-08,27.78773155,-23.43603515,-6.999561564,-3.200442631e-05,29.69089509,-0.0006042529096
1,15,27.1641723,-15.02704004,9.745223462,-1.741218739e-06,5.399574012,5.087865181e-08,27.47375764,-23.43603515,-6.999561743,-3.218176242e-05,29.69089509,-0.0006042529096
1,16,26.83550866,-15.02703994,9.745223554,-1.741218739e-06,5.399574202,5.087865181e-08,27.1412808,-23.43603515,-6.999561934,-3.236954921e-05,29.69089509,-0.0006042529096
1,17,26.48895629,-15.02703983,9.745223652,-1.741218739e-06,5.399574402,5.087865181e-08,26.79070767,-23.43603515,-6.999562134,-3.256755699e-05,29.69089509,-0.0006042529096
1,18,26.12491717,-15.02703971,9.745223755,-1.741218739e-06,5.399574613,5.087865181e-08,26.42244492,-23.43603515,-6.999562345,-3.277555607e-05,29.69089509,-0.0006042529096
1,19,25.74379331,-15.02703959,9.745223862,-1.741218739e-06,5.399574833,5.087865181e-08,26.0368992,-23.43603515,-6.999562565,-3.299331678e-05,29.69089509,-0.0006042529096
1,20,25.3459867,-15.02703946,9.745223974,-1.741218739e-06,5.399575063,5.087865181e-08,25.63447718,-23.43603515,-6.999562795,-3.322060942e-05,29.69089509,-0.0006042529096
1,21,24.93189932,-15.02703933,9.745224091,-1.741218739e-06,5.399575303,5.087865181e-08,25.2155855,-23.43603515,-6.999563035,-3.345720431e-05,29.69089509,-0.0006042529096
1,22,24.50193318,-15.02703919,9.745224212,-1.741218739e-06,5.399575552,5.087865181e-08,24.78063082,-23.43603515,-6.999563284,-3.370287176e-05,29.69089509,-0.0006042529096
1,23,24.05649027,-15.02703905,9.745224338,-1.741218739e-06,5.399575809,5.087865181e-08,24.33001982,-23.43603515,-6.999563541,-3.39573821e-05,29.69089509,-0.0006042529096
1,24,23.59597259,-15.02703891,9.745224468,-1.741218739e-06,5.399576076,5.087865181e-08,23.86415913,-23.43603515,-6.999563808,-3.422050563e-05,29.69089509,-0.0006042529096
1,25,23.12078212,-15.02703875,9.745224602,-1.741218739e-06,5.399576351,5.087865181e-08,23.38345543,-23.43603515,-6.999564083,-3.449201267e-05,29.69089509,-0.0006042529096
1,26,22.63132086,-15.0270386,9.74522474,-1.741218739e-06,5.399576634,5.087865181e-08,22.88831537,-23.43603515,-6.999564366,-3.477167354e-05,29.69089509,-0.0006042529096
1,27,22.1279908,-15.02703844,9.745224882,-1.741218739e-06,5.399576925,5.087865181e-08,22.3791456,-23.43603515,-6.999564657,-3.505925854e-05,29.69089509,-0.0006042529096
