round,Step,A1,A2,A3,A4,A5,A6,B1,B2,B3,B4,B5,B6
1,0,29.66767255,-15.02696539,9.745139052,-1.741218739e-06,5.399400898,5.498251971e-05,30.00857164,-23.43589782,-6.99938863,-6.465610994e-05,29.69089509,-0.0008239794721
1,1,29.65558053,-15.02696538,9.745139056,-1.741218739e-06,5.399400912,5.498251971e-05,29.9963377,-23.43589782,-6.999388637,-6.465610994e-05,29.69089509,-0.0008239794721
1,2,29.61957243,-15.02696536,9.745139066,-1.741218739e-06,5.399400954,5.498251971e-05,29.959907,-23.43589782,-6.999388658,-6.465610994e-05,29.69089507,-0.0008239794721
1,3,29.56005021,-15.02696532,9.745139082,-1.741218739e-06,5.399401023,5.498251971e-05,29.8996862,-23.43589782,-6.999388692,-6.465610994e-05,29.69089503,-0.0008239794721
1,4,29.47741582,-15.02696527,9.745139106,-1.741218739e-06,5.399401118,5.498251971e-05,29.81608198,-23.43589782,-6.99938874,-6.465610994e-05,29.69089498,-0.0008239794721
1,5,29.3720712,-15.0269652,9.745139136,-1.741218739e-06,5.39940124,5.498251971e-05,29.70950101,-23.43589782,-6.999388801,-6.465610994e-05,29.69089492,-0.0008239794721
1,6,29.24441832,-15.02696512,9.745139172,-1.741218739e-06,5.399401388,5.498251971e-05,29.58034994,-23.43589782,-6.999388875,-6.465610994e-05,29.69089485,-0.0008239794721
1,7,29.09485911,-15.02696502,9.745139214,-1.741218739e-06,5.399401561,5.498251971e-05,29.42903545,-23.43589782,-6.999388962,-6.465610994e-05,29.69089476,-0.0008239794721
1,8,28.92379553,-15.02696491,9.745139262,-1.741218739e-06,5.399401759,5.498251971e-05,29.2559642,-23.43589782,-6.999389061,-6.465610994e-05,29.69089466,-0.0008239794721
1,9,28.73162953,-15.02696479,9.745139316,-1.741218739e-06,5.399401981,5.498251971e-05,29.06154288,-23.43589782,-6.999389172,-6.465610994e-05,29.69089455,-0.0008239794721
1,10,28.51876307,-15.02696466,9.745139376,-1.741218739e-06,5.399402228,5.498251971e-05,28.84617813,-23.43589782,-6.999389295,-6.465610994e-05,29.69089443,-0.0008239794721
1,11,28.28559809,-15.02696451,9.745139442,-1.741218739e-06,5.399402498,5.498251971e-05,28.61027664,-23.43589782,-6.99938943,-6.465610994e-05,29.69089429,-0.0008239794721
1,12,28.03253654,-15.02696435,9.745139513,-1.741218739e-06,5.39940279,5.498251971e-05,28.35424507,-23.43589782,-6.999389576,-6.465610994e-05,29.69089415,-0.0008239794721
